timestamp,display_backlight,daily_schedule_occupancy_in_zone_1,heat_pump_power_consumption,zone_1_temperature,temperature_sensor_2,boiler_in_pipe_temperature,boiler_heat_request_for_heating_zone_1,boiler_out_pipe_temperature,daily_schedule_occupancy_out_zone_1,heat_pump_energy_consumption,external_temperature,daily_schedule_occupancy_asleep_zone_1,hot_water_cylinder_out_pipe_temperature,user_setpoint_zone_1,hot_water_cylinder_boiler_coil_in_pipe_temperature,WATER_PULSE_METER_2,WATER_PULSE_METER_1,temperature_sensor_1
2014-03-20 02:04,1.0,nan,2.2563067300310848,20.84,22.309999999999999,34.391107866383066,0.0,41.805107831514349,nan,15863.885420723089,7.8784321285235128,nan,38.18,19.356984770856798,34.347742102905634,0.0,1549637.6123811207,40.078183232437567
2014-03-20 02:19,1.0,nan,0.052985482712913305,20.84,22.466905393690567,39.719967565385552,0.0,51.983967584161022,nan,15864.373590410027,7.9420963584205237,nan,37.971280394888375,19.44031810387969,37.68,0.0,1549840.0,37.538257931963081
2014-03-20 02:34,1.0,nan,0.051999999999999998,20.84,23.0,36.93,0.0,47.213094627114124,nan,15864.450000000001,8.0072992695092502,nan,38.0,19.523651436902583,35.48496961456037,0.0,1549840.0,35.080866810122906
2014-03-20 02:49,1.0,nan,0.050999999999999997,20.84,23.0,34.368257945374125,0.0,42.900257934645289,nan,15864.450000000001,8.0879685252348654,nan,38.0,19.606984769925475,33.060000000000002,0.0,1549840.0,32.62225796414959
2014-03-20 03:04,1.0,nan,0.051459408207525169,20.84,22.870000000000001,32.102257950738547,0.0,39.264257980242846,nan,15864.499728955192,8.1686377809604807,nan,38.068515906841512,19.690318102948368,31.120000000000001,0.0,1549840.0,30.733967631099677
2014-03-20 03:19,1.0,nan,2.237108875731908,20.84,22.75,33.847742022439363,0.0,41.375742033168194,nan,15864.911587377552,8.2493070366860959,nan,37.460892290526168,19.77365143597126,33.813484028785474,0.0,1550037.5198383157,39.653742003663893
2014-03-20 03:34,1.0,nan,2.7290849703749998,20.84,22.559999999999999,46.80541342994313,0.0,51.658054722080252,nan,15865.449811833816,8.2817746320155639,nan,37.554616879818553,19.856984768994153,37.788257986775378,0.0,1550274.2411478448,37.5
2014-03-20 03:49,1.0,nan,0.051999999999999998,20.84,23.25,37.542257990971684,0.0,48.628515987307786,nan,15865.6,8.232728310661436,nan,37.78825801242936,19.940318102017045,36.18,0.0,1550310.0,35.75
2014-03-20 04:04,1.0,nan,0.050999999999999997,20.84,23.25,34.960634375997444,0.0,44.018258027008486,nan,15865.612369624527,8.1836819893073098,nan,37.582258017793777,20.023651435039937,33.560000000000002,0.0,1550310.0,33.158258012429357
2014-03-20 04:19,1.0,nan,0.051540591547822444,20.84,23.059999999999999,32.566258023158198,0.0,40.1782580258404,nan,15865.65,8.1346356679531837,nan,37.619999999999997,20.10698476806283,31.5,0.0,1550310.0,31.120000000000001
