"SerialNo","ReadingDate","THD Current Phase B","THD Voltage Phase C","Import Wh Total","Reactive Power Phase B (vars)","Active Power Phase C (Watts)","Voltage Phase A","Voltage PhaseA Maximum","THD Voltage Phase A","Voltage PhaseB Minimum","Active Power Phase A (Watts)","THD Current Phase C","Voltage PhaseA Minimum","THD Current Phase A","Voltage PhaseC Maximum","Voltage Phase B","Reactive Power Phase C (vars)","Active Power Phase B (Watts)","Voltage PhaseC Minimum","Voltage Phase C","THD Voltage Phase B","Reactive Power Phase A (vars)","Voltage PhaseB Maximum","Export Wh Total"
 212524143 ,"16/11/2013 17:30:00", 13.403 , 1.758 , 0 , 0.082 , 0 , 243.195 , 247.596 , 1.989 , 245.081 , 0 , 14.403 , 241.844 , 12.942 , 250.986 , 246.4 ,-0.123 , 0 , 244.782 , 246.689 , 2.054 , 0.082 , 250.502 , 0 
 212524143 ,"16/11/2013 17:40:00", 13.502 , 1.835 , 0 , 0.082 , 0 , 245.895 , 247.781 , 2.021 , 247.822 , 0 , 14.304 , 245.029 , 12.887 , 251.399 , 248.822 ,-0.123 , 0 , 247.977 , 249.296 , 2.087 , 0.082 , 250.698 , 0 
 212524143 ,"16/11/2013 17:50:00", 13.645 , 1.857 , 0 , 0.082 , 0 , 245.709 , 246.256 , 2.065 , 248.523 , 0 , 14.447 , 245.091 , 12.986 , 249.75 , 248.935 ,-0.123 , 0 , 248.276 , 249.193 , 2.153 , 0.082 , 249.276 , 0 
 212524143 ,"16/11/2013 18:00:00", 13.568 , 1.791 , 0 , 0.082 , 0 , 245.936 , 246.431 , 2.054 , 248.533 , 0 , 14.227 , 245.287 , 13.019 , 249.987 , 249.131 ,-0.123 , 0 , 248.008 , 249.368 , 2.12 , 0.082 , 249.616 , 0 
 212524143 ,"16/11/2013 18:10:00", 13.678 , 1.802 , 0 , 0.082 , 0 , 246.173 , 246.905 , 2.12 , 248.781 , 0 , 14.359 , 245.545 , 13.337 , 249.945 , 249.337 ,-0.123 , 0 , 248.585 , 249.224 , 2.153 , 0.082 , 249.966 , 0 
 212524143 ,"16/11/2013 18:20:00", 14.326 , 1.769 , 0 , 0.082 , 0 , 245.648 , 246.781 , 2.087 , 248.204 , 0 , 16.282 , 244.802 , 15.381 , 249.956 , 248.853 ,-0.123 , 0 , 247.894 , 248.935 , 2.076 , 0.082 , 249.925 , 0 
 212524143 ,"16/11/2013 18:30:00", 16.611 , 1.714 , 0 , 0.082 , 0 , 245.689 , 246.544 , 2.032 , 248.173 , 0 , 21.841 , 244.957 , 21.017 , 250.09 , 248.997 ,-0.123 , 0 , 248.255 , 249.255 , 2 , 0.082 , 249.75 , 0 
 212524143 ,"16/11/2013 18:40:00", 13.502 , 1.813 , 0 , 0.082 , 0 , 246.039 , 246.709 , 2.12 , 248.935 , 0 , 14.315 , 245.38 , 13.348 , 250.44 , 249.492 ,-0.123 , 0 , 249.059 , 249.585 , 2.12 , 0.082 , 250.079 , 0 
 212524143 ,"16/11/2013 18:50:00", 13.755 , 1.802 , 0 , 0.082 , 0 , 245.761 , 246.946 , 2.142 , 248.43 , 0 , 14.425 , 245.112 , 13.436 , 250.079 , 249.059 ,-0.123 , 0 , 248.235 , 249.008 , 2.164 , 0.082 , 250.11 , 0 
 212524143 ,"16/11/2013 19:00:00", 13.909 , 1.791 , 0 , 0.082 , 0 , 246.297 , 246.977 , 2.175 , 248.626 , 0 , 14.337 , 245.338 , 13.59 , 249.894 , 249.317 ,-0.123 , 0 , 248.41 , 249.245 , 2.186 , 0.082 , 250.121 , 0 
 212524143 ,"16/11/2013 19:10:00", 13.964 , 1.824 , 0 , 0.082 , 0 , 246.039 , 246.843 , 2.164 , 248.307 , 0 , 14.425 , 245.225 , 13.469 , 249.997 , 249.09 ,-0.123 , 0 , 247.864 , 249.008 , 2.186 , 0.082 , 250.018 , 0 
 212524143 ,"16/11/2013 19:20:00", 14.128 , 1.835 , 0 , 0.082 , 0 , 245.926 , 246.668 , 2.175 , 248.647 , 0 , 14.414 , 245.514 , 13.612 , 249.822 , 249.131 ,-0.123 , 0 , 248.266 , 249.121 , 2.23 , 0.082 , 249.781 , 0 
 212524143 ,"16/11/2013 19:30:00", 15.227 , 1.78 , 0 , 0.082 , 0 , 245.153 , 246.184 , 2.142 , 247.987 , 0 , 17.281 , 244.071 , 16.875 , 249.729 , 248.863 ,-0.123 , 0 , 247.441 , 248.698 , 2.186 , 0.082 , 249.729 , 0 
 212524143 ,"16/11/2013 19:40:00", 14.392 , 1.813 , 0 , 0.082 , 0 , 243.483 , 245.101 , 2.153 , 246.184 , 0 , 14.48 , 242.566 , 13.579 , 248.348 , 246.936 ,-0.123 , 0 , 245.936 , 246.781 , 2.263 , 0.082 , 248.441 , 0 
 212524143 ,"16/11/2013 19:50:00", 14.513 , 1.835 , 0 , 0.082 , 0 , 243.617 , 244.194 , 2.197 , 246.823 , 0 , 14.634 , 243.04 , 13.744 , 247.987 , 247.338 ,-0.123 , 0 , 246.555 , 247.286 , 2.285 , 0.082 , 247.956 , 0 
 212524143 ,"16/11/2013 20:00:00", 14.645 , 1.879 , 0 , 0.082 , 0 , 244.05 , 244.782 , 2.241 , 246.792 , 0 , 14.689 , 242.875 , 13.887 , 248.266 , 247.626 ,-0.123 , 0 , 246.544 , 247.585 , 2.307 , 0.082 , 248.204 , 0 
 212524143 ,"16/11/2013 20:10:00", 14.678 , 1.923 , 0 , 0.082 , 0 , 243.689 , 244.359 , 2.252 , 246.637 , 0 , 14.897 , 243.071 , 13.975 , 247.833 , 247.183 ,-0.123 , 0 , 246.472 , 247.091 , 2.329 , 0.082 , 247.75 , 0 
 212524143 ,"16/11/2013 20:20:00", 14.788 , 1.912 , 0 , 0.082 , 0 , 243.741 , 244.978 , 2.274 , 246.606 , 0 , 14.897 , 242.7 , 14.084 , 248.111 , 247.194 ,-0.123 , 0 , 246.462 , 247.307 , 2.34 , 0.082 , 248.132 , 0 
 212524143 ,"16/11/2013 20:30:00", 14.941 , 1.934 , 0 , 0.082 , 0 , 243.184 , 244.473 , 2.285 , 245.854 , 0 , 15.018 , 242.35 , 14.326 , 248.039 , 246.761 ,-0.123 , 0 , 245.545 , 246.812 , 2.373 , 0.082 , 248.07 , 0 
 212524143 ,"16/11/2013 20:40:00", 16.842 , 1.857 , 0 , 0.082 , 0 , 242.937 , 243.36 , 2.208 , 245.967 , 0 , 20.786 , 242.391 , 20.281 , 247.204 , 246.513 ,-0.123 , 0 , 245.318 , 246.689 , 2.285 , 0.082 , 246.977 , 0 
 212524143 ,"16/11/2013 20:50:00", 15.864 , 1.945 , 0 , 0.082 , 0 , 243.463 , 244.009 , 2.263 , 246.462 , 0 , 17.567 , 242.607 , 16.919 , 247.987 , 247.132 ,-0.123 , 0 , 246.73 , 247.245 , 2.351 , 0.082 , 247.73 , 0 
 212524143 ,"16/11/2013 21:00:00", 15.073 , 2.054 , 0 , 0.082 , 0 , 243.772 , 244.473 , 2.34 , 245.184 , 0 , 15.414 , 241.865 , 14.359 , 248.224 , 247.142 ,-0.123 , 0 , 245.431 , 247.493 , 2.45 , 0.082 , 247.925 , 0 
 212524143 ,"16/11/2013 21:10:00", 15.645 , 2.109 , 0 , 0.082 , 0 , 243.494 , 244.504 , 2.395 , 245.483 , 0 , 15.491 , 242.061 , 14.601 , 248.564 , 247.018 ,-0.123 , 0 , 245.658 , 247.523 , 2.549 , 0.082 , 248.09 , 0 
 212524143 ,"16/11/2013 21:20:00", 15.743 , 2.12 , 0 , 0.082 , 0 , 244.421 , 244.854 , 2.428 , 247.585 , 0 , 15.623 , 244.029 , 14.689 , 248.832 , 247.956 ,-0.123 , 0 , 247.317 , 248.296 , 2.56 , 0.082 , 248.286 , 0 
 212524143 ,"16/11/2013 21:30:00", 16.018 , 2.065 , 0 , 0.082 , 0 , 244.617 , 245.215 , 2.406 , 247.431 , 0 , 16.798 , 244.133 , 16.084 , 248.925 , 248.018 ,-0.123 , 0 , 247.523 , 248.266 , 2.505 , 0.082 , 248.533 , 0 
 212524143 ,"16/11/2013 21:40:00", 15.502 , 2.076 , 0 , 0.082 , 0 , 245.009 , 245.555 , 2.406 , 247.791 , 0 , 15.425 , 244.421 , 14.722 , 249.327 , 248.348 ,-0.123 , 0 , 248.08 , 248.678 , 2.505 , 0.082 , 248.966 , 0 
 212524143 ,"16/11/2013 21:50:00", 15.524 , 2.054 , 0 , 0.082 , 0 , 245.771 , 246.163 , 2.428 , 248.513 , 0 , 15.26 , 245.05 , 14.755 , 249.935 , 249.131 ,-0.123 , 0 , 248.606 , 249.327 , 2.527 , 0.082 , 249.698 , 0 
 212524143 ,"16/11/2013 22:00:00", 15.765 , 2.098 , 0 , 0.082 , 0 , 245.318 , 246.266 , 2.461 , 248.07 , 0 , 15.447 , 244.658 , 14.886 , 249.987 , 248.729 ,-0.123 , 0 , 248.173 , 249.1 , 2.593 , 0.082 , 249.544 , 0 
 212524143 ,"16/11/2013 22:10:00", 15.93 , 2.109 , 0 , 0.082 , 0 , 245.72 , 246.431 , 2.516 , 248.472 , 0 , 15.579 , 245.174 , 15.084 , 249.832 , 248.987 ,-0.123 , 0 , 248.255 , 249.162 , 2.615 , 0.082 , 249.585 , 0 
 212524143 ,"16/11/2013 22:20:00", 15.996 , 2.142 , 0 , 0.082 , 0 , 245.441 , 246.843 , 2.505 , 247.328 , 0 , 15.656 , 243.957 , 15.095 , 250.317 , 248.698 ,-0.123 , 0 , 247.822 , 249.008 , 2.604 , 0.082 , 250.028 , 0 
 212524143 ,"16/11/2013 22:30:00", 15.93 , 2.131 , 0 , 0.082 , 0 , 244.772 , 245.287 , 2.527 , 247.585 , 0 , 15.59 , 244.308 , 15.073 , 249.08 , 247.925 ,-0.123 , 0 , 247.41 , 248.369 , 2.615 , 0.082 , 248.358 , 0 
 212524143 ,"16/11/2013 22:40:00", 16.128 , 2.142 , 0 , 0.082 , 0 , 244.318 , 245.029 , 2.527 , 247.018 , 0 , 15.601 , 243.7 , 15.161 , 248.884 , 247.699 ,-0.123 , 0 , 246.977 , 248.266 , 2.659 , 0.082 , 248.327 , 0 
 212524143 ,"16/11/2013 22:50:00", 16.051 , 2.109 , 0 , 0.082 , 0 , 244.421 , 245.215 , 2.527 , 246.926 , 0 , 15.557 , 243.566 , 15.051 , 249.162 , 247.657 ,-0.123 , 0 , 247.276 , 248.142 , 2.626 , 0.082 , 248.317 , 0 
 212524143 ,"16/11/2013 23:00:00", 16.381 , 2.142 , 0 , 0.082 , 0 , 245.565 , 246.039 , 2.593 , 248.059 , 0 , 15.645 , 244.895 , 15.326 , 249.801 , 248.626 ,-0.123 , 0 , 248.616 , 249.327 , 2.703 , 0.082 , 249.111 , 0 
 212524143 ,"16/11/2013 23:10:00", 16.282 , 2.131 , 0 , 0.082 , 0 , 246.07 , 246.987 , 2.615 , 248.41 , 0 , 15.623 , 245.545 , 15.414 , 250.399 , 248.966 ,-0.123 , 0 , 248.987 , 249.533 , 2.67 , 0.082 , 249.636 , 0.01 
 212524143 ,"16/11/2013 23:20:00", 16.688 , 2.153 , 0 , 0.082 , 0 , 245.751 , 246.194 , 2.67 , 248.43 , 0 , 15.612 , 245.297 , 15.546 , 249.956 , 248.966 ,-0.123 , 0 , 248.307 , 249.379 , 2.769 , 0.082 , 249.564 , 0 
 212524143 ,"16/11/2013 23:30:00", 17.688 , 2.175 , 0 , 0.082 , 0 , 245.947 , 246.915 , 2.692 , 247.781 , 0 , 17.49 , 244.823 , 17.457 , 250.657 , 249.203 ,-0.123 , 0 , 248.595 , 249.801 , 2.823 , 0.082 , 250.007 , 0 
 212524143 ,"16/11/2013 23:40:00", 19.193 , 2.087 , 0 , 0.082 , 0 , 245.05 , 245.575 , 2.604 , 247.503 , 0 , 22.863 , 244.308 , 22.555 , 249.162 , 248.028 ,-0.123 , 0 , 247.812 , 248.647 , 2.67 , 0.082 , 248.441 , 0 
 212524143 ,"16/11/2013 23:50:00", 17.018 , 2.23 , 0 , 0.082 , 0 , 245.843 , 246.668 , 2.747 , 248.162 , 0 , 15.776 , 245.101 , 15.952 , 250.121 , 248.729 ,-0.123 , 0 , 248.533 , 249.399 , 2.813 , 0.082 , 249.533 , 0 
 212524143 ,17/11/2013 , 17.216 , 2.252 , 0 , 0.082 , 0 , 245.318 , 246.75 , 2.736 , 247.369 , 0 , 15.941 , 244.328 , 15.919 , 250.11 , 248.214 ,-0.123 , 0 , 247.781 , 248.709 , 2.845 , 0.082 , 249.739 , 0 
 212524143 ,"17/11/2013 00:10:00", 17.183 , 2.252 , 0 , 0.082 , 0 , 244.885 , 245.411 , 2.747 , 247.431 , 0 , 16.018 , 244.184 , 15.886 , 248.678 , 247.76 ,-0.123 , 0 , 247.235 , 248.09 , 2.834 , 0.082 , 248.132 , 0 
 212524143 ,"17/11/2013 00:20:00", 17.501 , 2.285 , 0 , 0.082 , 0 , 245.297 , 245.771 , 2.802 , 247.719 , 0 , 16.139 , 244.802 , 16.183 , 248.946 , 248.039 ,-0.123 , 0 , 247.75 , 248.575 , 2.9 , 0.082 , 248.41 , 0 
 212524143 ,"17/11/2013 00:30:00", 17.655 , 2.34 , 0 , 0.082 , 0 , 245.256 , 246.565 , 2.823 , 244.967 , 0 , 16.304 , 241.865 , 16.392 , 249.945 , 248.101 ,-0.123 , 0 , 245.617 , 248.626 , 2.944 , 0.082 , 249.513 , 0 
 212524143 ,"17/11/2013 00:40:00", 18.062 , 2.351 , 0 , 0.082 , 0 , 242.906 , 243.792 , 2.834 , 244.71 , 0 , 16.337 , 241.937 , 16.534 , 246.761 , 245.514 ,-0.123 , 0 , 244.689 , 245.977 , 2.999 , 0.082 , 246.245 , 0 
 212524143 ,"17/11/2013 00:50:00", 18.018 , 2.351 , 0 , 0.082 , 0 , 242.473 , 242.989 , 2.823 , 244.792 , 0 , 16.436 , 241.958 , 16.414 , 246.05 , 245.163 ,-0.123 , 0 , 245.019 , 245.668 , 2.988 , 0.082 , 245.575 , 0 
 212524143 ,"17/11/2013 01:00:00", 17.996 , 2.329 , 0 , 0.082 , 0 , 243.05 , 243.514 , 2.878 , 245.225 , 0 , 16.282 , 242.422 , 16.666 , 246.452 , 245.648 ,-0.123 , 0 , 245.359 , 246.142 , 2.999 , 0.082 , 245.967 , 0 
 212524143 ,"17/11/2013 01:10:00", 18.116 , 2.373 , 0 , 0.082 , 0 , 243.256 , 243.679 , 2.889 , 245.38 , 0 , 16.469 , 242.813 , 16.82 , 246.647 , 245.74 ,-0.123 , 0 , 245.483 , 246.214 , 3.021 , 0.082 , 246.05 , 0 
 212524143 ,"17/11/2013 01:20:00", 17.787 , 2.34 , 0 , 0.082 , 0 , 243.689 , 244.236 , 2.878 , 245.864 , 0 , 16.271 , 243.04 , 16.82 , 247.286 , 246.235 ,-0.123 , 0 , 245.874 , 246.771 , 2.988 , 0.082 , 246.606 , 0 
 212524143 ,"17/11/2013 01:30:00", 17.996 , 2.362 , 0 , 0.082 , 0 , 244.287 , 244.802 , 2.922 , 246.41 , 0 , 16.447 , 243.524 , 16.82 , 247.812 , 246.884 ,-0.123 , 0 , 246.75 , 247.41 , 3.021 , 0.082 , 247.317 , 0 
 212524143 ,"17/11/2013 01:40:00", 18.369 , 2.351 , 0 , 0.082 , 0 , 244.926 , 245.782 , 2.933 , 246.823 , 0 , 17.49 , 244.184 , 17.886 , 248.822 , 247.451 ,-0.123 , 0 , 246.895 , 247.905 , 3.021 , 0.082 , 248.41 , 0 
 212524143 ,"17/11/2013 01:50:00", 18.962 , 2.406 , 0 , 0.082 , 0 , 245.751 , 246.111 , 2.988 , 247.585 , 0 , 19.457 , 244.73 , 19.764 , 249.399 , 248.41 ,-0.123 , 0 , 248.132 , 248.905 , 3.054 , 0.082 , 248.812 , 0 
 212524143 ,"17/11/2013 02:00:00", 19.116 , 2.362 , 0 , 0.082 , 0 , 245.297 , 245.802 , 2.966 , 247.606 , 0 , 20.039 , 244.802 , 20.479 , 249.1 , 247.998 ,-0.123 , 0 , 247.328 , 248.441 , 3.032 , 0.082 , 248.544 , 0 
 212524143 ,"17/11/2013 02:10:00", 18.38 , 2.461 , 0 , 0.082 , 0 , 245.431 , 245.895 , 3.043 , 247.719 , 0 , 17.018 , 244.73 , 17.402 , 249.049 , 248.193 ,-0.123 , 0 , 247.276 , 248.523 , 3.109 , 0.082 , 248.616 , 0 
 212524143 ,"17/11/2013 02:20:00", 18.27 , 2.439 , 0 , 0.082 , 0 , 245.813 , 246.153 , 3.043 , 248.296 , 0 , 16.864 , 245.359 , 17.369 , 249.255 , 248.544 ,-0.123 , 0 , 248.09 , 248.843 , 3.109 , 0.082 , 248.884 , 0 
 212524143 ,"17/11/2013 02:30:00", 18.116 , 2.428 , 0 , 0.082 , 0 , 246.173 , 246.689 , 3.01 , 248.317 , 0 , 16.754 , 245.483 , 17.227 , 249.822 , 248.977 ,-0.123 , 0 , 248.554 , 249.337 , 3.076 , 0.082 , 249.399 , 0 
 212524143 ,"17/11/2013 02:40:00", 18.314 , 2.472 , 0 , 0.082 , 0 , 246.328 , 246.895 , 3.087 , 248.07 , 0 , 16.776 , 245.493 , 17.38 , 249.822 , 249.131 ,-0.123 , 0 , 248.451 , 249.471 , 3.142 , 0.082 , 249.585 , 0 
 212524143 ,"17/11/2013 02:50:00", 18.292 , 2.505 , 0 , 0.082 , 0 , 245.74 , 246.905 , 3.054 , 248.09 , 0 , 17.073 , 245.266 , 17.424 , 249.945 , 248.513 ,-0.123 , 0 , 248.049 , 248.884 , 3.12 , 0.082 , 249.626 , 0 
 212524143 ,"17/11/2013 03:00:00", 18.303 , 2.494 , 0 , 0.082 , 0 , 245.72 , 246.297 , 3.076 , 247.864 , 0 , 17.051 , 245.225 , 17.545 , 249.224 , 248.348 ,-0.123 , 0 , 248.441 , 248.76 , 3.12 , 0.082 , 248.884 , 0 
 212524143 ,"17/11/2013 03:10:00", 18.27 , 2.494 , 0 , 0.082 , 0 , 245.833 , 246.184 , 3.087 , 247.874 , 0 , 17.084 , 244.627 , 17.589 , 249.214 , 248.616 ,-0.123 , 0 , 247.987 , 249.008 , 3.12 , 0.082 , 248.946 , 0 
 212524143 ,"17/11/2013 03:20:00", 18.182 , 2.472 , 0 , 0.082 , 0 , 245.874 , 246.225 , 3.054 , 248.348 , 0 , 16.908 , 245.4 , 17.391 , 249.564 , 248.719 ,-0.123 , 0 , 248.224 , 249.214 , 3.098 , 0.082 , 249.038 , 0 
 212524143 ,"17/11/2013 03:30:00", 18.281 , 2.45 , 0 , 0.082 , 0 , 244.761 , 246.39 , 3.054 , 244.483 , 0 , 16.963 , 241.659 , 17.424 , 249.667 , 247.554 ,-0.123 , 0 , 244.978 , 247.998 , 3.109 , 0.082 , 249.214 , 0 
 212524143 ,"17/11/2013 03:40:00", 18.699 , 2.395 , 0 , 0.082 , 0 , 242.164 , 243.061 , 2.999 , 244.102 , 0 , 17.545 , 241.185 , 18.347 , 246.039 , 244.978 ,-0.123 , 0 , 244.452 , 245.39 , 3.087 , 0.082 , 245.483 , 0 
